Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
0	sky	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	ajakeŋ	nan	a j - a k e n g -	"('sky', 'kola1287', 'ayakeŋ')"	nan		
1	sun	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	widí	nan	w i d í - - -	"('sun', 'abui1241-fuime', 'wari')"	nan		
2	moon	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	urák	nan	nan	"('moon', 'abui1241-fuime', 'ije')"	nan		
3	star	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	apíkal	nan	a p í - - k a l	"('star', 'abui1241-fuime', 'fɪri')"	nan		
4	night	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	maléŋ	nan	m a l é n g	"('night', 'alor1247-baran', ""ma'reŋ"")"	nan		
5	day	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	widí teŋ	nan	w i d í _ t e n g	"('day', 'adan1251-lawah', 'wɛd_saha')"	nan		
7	morning	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	widíŋ le	nan	w i d í n g _ l e	"('morning', 'kola1287', 'widíŋ_le')"	nan		
8	yesterday	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	mlénja	nan	m - l - - é n - j a	"('yesterday', 'alor1249-sar-a', 'məlah')"	nan		
9	day before yesterday	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	gatéŋ joku	nan	g a t - - é - n g _ j o k u	"('day before yesterday', 'dein1238', 'getei_tiq')"	nan		
10	tomorrow	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	madali	nan	m a d a l i	"('tomorrow', 'adan1251-lawah', 'dilɛlɛ')"	nan		
11	day after tomorrow	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	jal joku	nan	j a l _ - - - - - - - - j o k u -	"('day after tomorrow', 'abui1241-fuime', 'ayoku')"	nan		
12	twilight; dawn	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	mi widíŋ le	nan	m i _ w i d í n g _ l e	"('twilight; dawn', 'kola1287', 'mi_widíŋ_le')"	nan		
13	cloud	kola1287	Wersing-Kolana	Timor-Alor-Pantar	"3Alor, 3East"	sakpul	nan	s a k - p u l -	"('cloud', 'alor1247-pandai', ""'sapːu"")"	nan		
