Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
0	sky	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	buluŋ	nan	b u l u ŋ - - -	"('sky', 'adan1251-otvai', 'buraŋ')"	nan		
1	sun	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	wer	(also day)	w e r - - - -	"('sun', 'abui1241-fuime', 'wari')"	nan		
2	moon	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	wul	nan	nan	"('moon', 'abui1241-fuime', 'ije')"	nan		
3	star	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	ib	nan	nan	"('star', 'abui1241-fuime', 'fɪri')"	nan		
4	night	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	dilku	nan	d i l k u - - - - - -	"('night', 'adan1251-lawah', 'dil_ʔuʔu')"	nan		
5	day	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	wer	(also sun)	w e r -	"('day', 'adan1251-lawah', 'wɛd_saha')"	nan		
7	morning	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	lalami	nan	l a l a m i	"('morning', 'adan1251-lawah', 'lalami')"	nan		
8	yesterday	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	kumi	nan	#NAME?	"('yesterday', 'kabo1247', 'kumi')"	nan		
9	day before yesterday	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	otoriŋ olomi	nan	- o t o r i ŋ - _ - o - - l o m i	"('day before yesterday', 'adan1251-lawah', 'ʔotariŋ_alumi')"	nan		
10	tomorrow	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	dilele	nan	d i l e l e	"('tomorrow', 'adan1251-lawah', 'dilɛlɛ')"	nan		
11	day after tomorrow	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	holo	nan	- - - - - - - h o l o - - - - - -	"('day after tomorrow', 'abui1241-fuime', 'ayoku')"	nan		
13	cloud	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	la:b	(also fog)	- - l aː b - -	"('cloud', 'adan1251-lawah', 'la:b')"	nan		
14	wind	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	"3Alor, 1West"	so:mi	nan	nan	"('wind', 'abui1241-fuime', 'timoi')"	nan		
