Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
0	sky	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βula βutu	nan	β u l a _ β u t u	"('sky', 'adan1251-otvai', 'buraŋ')"	nan		
1	sun	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ləro	nan	l ə r o - - - - - -	"('sun', 'alor1247-baran', ""la'ra"")"	nan		
2	moon	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βula-ŋ	nan	β u l a ŋ - ( - - - - - - - - )	"('moon', 'adan1251-lawah', 'hu:l')"	nan		
3	star	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	dala	nan	d a - - - l a -	"('star', 'alor1247-baran', ""ta'mala"")"	nan		
4	night	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	guma-ŋ	nan	g u m - - a ŋ -	"('night', 'sika1262-hewa', 'guman')"	nan		
4	night	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ʔβau-ŋ	nan	ʔ β a u ŋ	"('night', 'keda1252', ""u'bɛn"")"	nan		
5	day	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ləro-ŋ	nan	l ə r - o ŋ	"('day', 'alor1247-baran', ""la'ra:"")"	nan		
6	year	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ʔliβa-ŋ	nan	nan	"('year', 'sika1262-hewa', 'liwan')"	nan		
14	wind	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ani-n	nan	- a n i n - - - - - -	"('wind', 'alor1247-baran', ""'aŋi"")"	nan		
15	rain	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ura-n	nan	- u r a n	"('rain', 'alor1247-besar', ""'uraŋ"")"	nan		
21	fog	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	koβa	"kabut = fog, NOT embun = air yang menetes dari daun di pagi hari"	k o β a -	"('fog', 'alor1247-munas', ""sə'pu"")"	nan		
21	fog	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	səbu sak	"kabut = fog, NOT embun = air yang menetes dari daun di pagi hari"	s ə b - u _ s a k -	"('fog', 'alor1247-munas', ""sə'pu"")"	nan		
21	fog	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	səbur	"kabut = fog, NOT embun = air yang menetes dari daun di pagi hari"	s ə b u r -	"('fog', 'alor1247-munas', ""sə'pu"")"	nan		
21	fog	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ɡəbu ɡon	"kabut = fog, NOT embun = air yang menetes dari daun di pagi hari"	ɡ ə b u - _ ɡ o n -	"('fog', 'alor1247-munas', ""sə'pu"")"	nan		
22	river; stream	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	naŋa ba	"βair ba ( means river, stream, brook)"	n a ŋ a _ b a	"('river; stream', 'sika1262-tanai', 'naŋa_ba')"	nan		
22	river; stream	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βair ba	"βair ba ( means river, stream, brook)"	β a i r _ b a - -	"('river; stream', 'sika1262-tanai', 'βair_ba')"	nan		
25	lake	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	liβu-n	nan	l i β u n	"('lake', 'lama1277-adona', ""'liwo"")"	nan		
25	lake	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	rano	nan	r a n o - -	"('lake', 'alor1247-baran', ""'danɑu"")"	nan		
26	mountain	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ili-n	"(mountain, hill)"	#NAME?	"('mountain', 'alor1249-sar-n', 'yihil')"	nan		
26	mountain	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βolo	"(mountain, hill)"	β o l o - -	"('mountain', 'sika1262-tanai', 'βolo')"	nan		
26	mountain	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βolo-n	"(mountain, hill)"	β o l o n -	"('mountain', 'sika1262-tanai', 'βolo')"	nan		
30	Earth	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	tana	nan	t a n - - a	"('Earth', 'lama1277-adona', ""tana_'ʔekã"")"	nan		
32	stone	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βatu	nan	β a t u -	"('stone', 'abui1241-fuime', 'vi')"	nan		
35	water (fresh)	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βair	nan	β a i r	"('water (fresh)', 'alor1247-besar', ""'fei"")"	nan		
36	sea; sea water	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	tahi	nan	t a h i -	"('sea; sea water', 'alor1247-besar', ""'tahi"")"	nan		
45	road; path; way	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	lala-ŋ	nan	l a l a ŋ -	"('road; path; way', 'p-aust1307-abvd', '*zalan')"	nan		
51	rope	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	tali	"(rope, cord, vine)"	t a - l i -	"('rope', 'p-aust1307-abvd', '*CaliS')"	nan		
67	fire	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	api	nan	- a p i - -	"('fire', 'alor1247-baran', ""a'pe:"")"	nan		
68	smoke	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	nuhi-n	nan	#NAME?	"('smoke', 'alor1247-besar', ""pa'nuhuŋ"")"	nan		
70	dust; fine earth	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ʔreβu	nan	ʔ r e - β u -	"('dust; fine earth', 'keda1252', 'ewol')"	nan		
75	sand	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ne	nan	#NAME?	"('sand', 'alor1247-besar', ""ta'nːiŋ"")"	nan		
75	sand	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	ne βura	nan	- n e _ β u r a	"('sand', 'alor1247-besar', ""ta'nːiŋ"")"	nan		
76	grass; brush	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	riʔi	nan	- - r i ʔ i -	"('grass; brush', 'blag1240-bama', 'ut')"	nan		
76	grass; brush	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	uru-ŋ	nan	u r u ŋ -	"('grass; brush', 'alor1249-sar-a', 'raŋ')"	nan		
76	grass; brush	sika1262-tanai	Sika-Tana Ai	Austronesian	"5Flores, 2Central"	βaʔa-ŋ	nan	β a ʔ a ŋ	"('grass; brush', 'sika1262-hewa', 'ʋaʔan')"	nan		
