Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
1	sun	p-timo1261	proto-TAP	Timor-Alor-Pantar		"*wad(i, u)"	nan	w a d - - - -	"('sun', 'abui1241-fuime', 'wari')"	nan		
2	moon	p-timo1261	proto-TAP	Timor-Alor-Pantar		*hur(u)	nan	nan	"('moon', 'abui1241-fuime', 'ije')"	nan		
3	star	p-timo1261	proto-TAP	Timor-Alor-Pantar		*jib(V)	nan	j i b -	"('star', 'abui1241-fuime', 'fɪri')"	nan		
3	star	p-timo1261	proto-TAP	Timor-Alor-Pantar		*jibV	nan	j i b V	"('star', 'abui1241-fuime', 'fɪri')"	nan		
15	rain	p-timo1261	proto-TAP	Timor-Alor-Pantar		"*anu(r, R)"	nan	- a n u - -	"('rain', 'abui1241-fuime', 'anui')"	nan		
26	mountain	p-timo1261	proto-TAP	Timor-Alor-Pantar		*buku	nan	b u k u	"('mountain', 'abui1241-fuime', 'buku')"	nan		
32	stone	p-timo1261	proto-TAP	Timor-Alor-Pantar		*war	nan	w a r -	"('stone', 'abui1241-fuime', 'vi')"	nan		
35	water (fresh)	p-timo1261	proto-TAP	Timor-Alor-Pantar		*jira	nan	- j i r a	"('water (fresh)', 'abui1241-fuime', 'je')"	nan		
36	sea; sea water	p-timo1261	proto-TAP	Timor-Alor-Pantar		*tam(a)	salt (water)'; also means 'sea'	t a m - - - - - -	"('sea; sea water', 'alor1247-besar', ""'tahi"")"	nan		
43	garden	p-timo1261	proto-TAP	Timor-Alor-Pantar		*magad	nan	m a g a d -	"('garden', 'alor1249-sar-a', 'maxár')"	nan		
45	road; path; way	p-timo1261	proto-TAP	Timor-Alor-Pantar		*jega	nan	j e g a -	"('road; path; way', 'blag1240-bama', 'iga')"	nan		
54	spear	p-timo1261	proto-TAP	Timor-Alor-Pantar		*qaba(k)	nan	q a b a -	"('spear', 'abui1241-takal', ""kä.'fäk"")"	nan		
